model,resnet50

platform,pocket
inference_time,2.691164,2.696595,2.585562,2.585207,2.373038
cputime.total,577015524,685846752,707884473,682832699,706127515
cputime.user,577015524,685846752,707884473,682832699,706127515
cputime.sys,0,0,0,0,0
memory.max_usage,27312128,28147712,29569024,27889664,28516352
memory.memsw.max_usage,27312128,28147712,29569024,27889664,28516352
memory.stat.pgfault,9372,9306,9405,9306,9075
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,2.987864,3.255183,3.177570,3.088111,3.536144
cputime.total,716210342,633746764,683802053,612595921,748548289
cputime.user,716210342,633746764,683802053,612595921,748548289
cputime.sys,0,0,0,0,0
memory.max_usage,27852800,28491776,28094464,28045312,29138944
memory.memsw.max_usage,27852800,28491776,28094464,28045312,29138944
memory.stat.pgfault,9339,9306,9075,9405,9306
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,7.049516,6.166203,7.318788,6.963094,5.965420
cputime.total,709520153,713959848,737697301,714881864,687589486
cputime.user,709520153,713959848,737697301,714881864,687589486
cputime.sys,0,0,0,0,0
memory.max_usage,28508160,28438528,29429760,28753920,27922432
memory.memsw.max_usage,28508160,28438528,29429760,28753920,27922432
memory.stat.pgfault,9372,9273,9273,9306,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,4.017643928527832,4.276386022567749,4.140920877456665,4.217866897583008,4.399037599563599
cputime.total,11998161925,12395450840,12349522762,12340571773,12722318772
cputime.user,11998161925,12395450840,12349522762,12340571773,12722318772
cputime.sys,0,0,0,0,0
memory.max_usage,556912640,554573824,554123264,552308736,553418752
memory.memsw.max_usage,556912640,554573824,554123264,552308736,553418752
memory.stat.pgfault,174405,183084,171732,172095,170973
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

