model,smallbert

platform,pocket
inference_time,0.8763551712036133,1.002958059310913,0.8928244113922119,0.882655143737793,0.8652231693267822
cputime.total,797399630,677293983,671687303,583919602,680759927
cputime.user,797399630,677293983,671687303,583919602,680759927
cputime.sys,0,0,0,0,0
memory.max_usage,27742208,27553792,27308032,27500544,27426816
memory.memsw.max_usage,27742208,27553792,27308032,27500544,27426816
memory.stat.pgfault,9372,9240,9306,9240,9207
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,0.8785688877105713,0.9022872447967529,0.7807104587554932,0.9677548408508301,0.8795881271362305
cputime.total,691101318,684415473,735145205,805661396,572204836
cputime.user,691101318,684415473,735145205,805661396,572204836
cputime.sys,0,0,0,0,0
memory.max_usage,27811840,27803648,27910144,27975680,27176960
memory.memsw.max_usage,27811840,27803648,27910144,27975680,27176960
memory.stat.pgfault,9339,9306,9240,9273,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,2.586014986038208,2.7251484394073486,2.4196736812591553,2.3125598430633545,2.597259521484375
cputime.total,699946870,658454547,640364918,676220164,694019414
cputime.user,699946870,658454547,640364918,676220164,694019414
cputime.sys,0,0,0,0,0
memory.max_usage,26259456,27865088,27983872,26423296,27516928
memory.memsw.max_usage,26259456,27865088,27983872,26423296,27516928
memory.stat.pgfault,9207,9306,9339,9207,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,1.6955327987670898,1.8775434494018555,1.7898645401000977,1.6939561367034912,1.7012298107147217
cputime.total,19213264933,19873928618,19860641860,19660766695,19252244931
cputime.user,19213264933,19873928618,19860641860,19660766695,19252244931
cputime.sys,0,0,0,0,0
memory.max_usage,982667264,991019008,995893248,984375296,980439040
memory.memsw.max_usage,982667264,991019008,995893248,984375296,980439040
memory.stat.pgfault,363660,372834,374121,340164,341220
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

