model,talkingheads

platform,pocket
inference_time,4.408043146133423,4.208599805831909,4.285578489303589,4.587544202804565,4.041132688522339
cputime.total,740177726,882506634,839984654,817026484,789855363
cputime.user,740177726,882506634,839984654,817026484,789855363
cputime.sys,0,0,0,0,0
memory.max_usage,27951104,28192768,27500544,28008448,26492928
memory.memsw.max_usage,27951104,28192768,27500544,28008448,26492928
memory.stat.pgfault,9108,9339,9339,9240,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,4.42158579826355,4.506807088851929,4.502584457397461,4.3853559494018555,4.247074842453003
cputime.total,717454809,710054651,635839614,833301869,726324093
cputime.user,717454809,710054651,635839614,833301869,726324093
cputime.sys,0,0,0,0,0
memory.max_usage,28004352,27287552,27668480,27922432,27471872
memory.memsw.max_usage,28004352,27287552,27668480,27922432,27471872
memory.stat.pgfault,9240,9306,9207,9174,9009
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,8.671428918838501,8.524832963943481,8.364742994308472,8.458573818206787,15.403869390487671
cputime.total,707363192,549350057,657355150,774126246,709215800
cputime.user,707363192,549350057,657355150,774126246,709215800
cputime.sys,0,0,0,0,0
memory.max_usage,27111424,27340800,27967488,27987968,27316224
memory.memsw.max_usage,27111424,27340800,27967488,27987968,27316224
memory.stat.pgfault,9174,8976,9240,9273,9306
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,9.388555526733398,9.086897611618042,8.70062518119812,9.3056321144104,9.280478477478027
cputime.total,65567296667,64458235143,67017156602,65488590388,65915176903
cputime.user,65567296667,64458235143,67017156602,65488590388,65915176903
cputime.sys,0,0,0,0,0
memory.max_usage,2264256512,2248220672,2265202688,2233298944,2229960704
memory.memsw.max_usage,2264256512,2248224768,2265202688,2233298944,2229960704
memory.stat.pgfault,1161897,1138731,1498398,1606506,1338579
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

