model,resnet50

platform,pocket
inference_time,2.588473,2.652766,2.862258,2.870456,2.483100
cputime.total,728249423,725025571,680500837,637029648,612932194
cputime.user,728249423,725025571,680500837,637029648,612932194
cputime.sys,0,0,0,0,0
memory.max_usage,27918336,28200960,27029504,28139520,27803648
memory.memsw.max_usage,27918336,28200960,27029504,28139520,27803648
memory.stat.pgfault,9207,9207,9273,9405,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,3.213441,3.271930,3.432010,3.164342,3.164613
cputime.total,737108878,653837866,693918775,648123623,690067478
cputime.user,737108878,653837866,693918775,648123623,690067478
cputime.sys,0,0,0,0,0
memory.max_usage,27418624,27570176,27222016,27848704,27926528
memory.memsw.max_usage,27418624,27570176,27222016,27848704,27926528
memory.stat.pgfault,9372,9405,9372,9273,9306
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,6.709828,6.291571,6.524181,6.015358,7.608060
cputime.total,665818619,715864194,720003517,727983722,715596118
cputime.user,665818619,715864194,720003517,727983722,715596118
cputime.sys,0,0,0,0,0
memory.max_usage,28041216,27906048,27443200,29421568,28184576
memory.memsw.max_usage,28041216,27906048,27443200,29421568,28184576
memory.stat.pgfault,9339,9306,9339,9339,9240
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,4.20535945892334,4.16807746887207,4.586336374282837,4.341567039489746,4.618214130401611
cputime.total,12561163771,12351367380,13284465366,12802540001,13312488498
cputime.user,12561163771,12351367380,13284465366,12802540001,13312488498
cputime.sys,0,0,0,0,0
memory.max_usage,554311680,550572032,553029632,552271872,556118016
memory.memsw.max_usage,554311680,550572032,553029632,552271872,556118016
memory.stat.pgfault,169917,167640,171732,168201,274263
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

