model,smallbert

platform,pocket
inference_time,0.9752097129821777,0.9726476669311523,0.9328880310058594,0.9729845523834229,0.8705997467041016
cputime.total,688437185,692255553,657640638,704337050,742688682
cputime.user,688437185,692255553,657640638,704337050,742688682
cputime.sys,0,0,0,0,0
memory.max_usage,27660288,27320320,27885568,28090368,27406336
memory.memsw.max_usage,27660288,27320320,27885568,28090368,27406336
memory.stat.pgfault,9108,9141,9306,9240,9273
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,0.8782107830047607,0.875091552734375,0.8707594871520996,0.9256093502044678,0.7644689083099365
cputime.total,607051190,591506175,700962953,633586371,681174897
cputime.user,607051190,591506175,700962953,633586371,681174897
cputime.sys,0,0,0,0,0
memory.max_usage,27705344,27561984,27582464,27377664,27258880
memory.memsw.max_usage,27705344,27561984,27582464,27377664,27258880
memory.stat.pgfault,9306,9273,9306,9405,9207
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,2.4382622241973877,2.568544864654541,2.45975923538208,2.8891541957855225,2.971374034881592
cputime.total,630153719,728100546,700482962,673025655,601679688
cputime.user,630153719,728100546,700482962,673025655,601679688
cputime.sys,0,0,0,0,0
memory.max_usage,27578368,26927104,27312128,28168192,26861568
memory.memsw.max_usage,27578368,26927104,27312128,28168192,26861568
memory.stat.pgfault,9339,9339,9240,9306,9306
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,1.7011892795562744,1.6994926929473877,1.7877449989318848,1.7017052173614502,1.7863492965698242
cputime.total,19214126307,19299330382,19862575011,19455834511,19671346809
cputime.user,19214126307,19299330382,19862575011,19455834511,19671346809
cputime.sys,0,0,0,0,0
memory.max_usage,962621440,980746240,993763328,961273856,967770112
memory.memsw.max_usage,962621440,980746240,993763328,961273856,967770112
memory.stat.pgfault,371316,366696,370986,333102,334158
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

