model,talkingheads

platform,pocket
inference_time,4.698415756225586,4.82909083366394,5.18555474281311,4.518559217453003,5.00027060508728
cputime.total,749531670,709566070,734706283,590945580,756791737
cputime.user,749531670,709566070,734706283,590945580,756791737
cputime.sys,0,0,0,0,0
memory.max_usage,27537408,27521024,27557888,27668480,27234304
memory.memsw.max_usage,27537408,27521024,27557888,27668480,27234304
memory.stat.pgfault,9174,9207,9075,9240,9372
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,4.677705526351929,4.7883031368255615,4.693431854248047,4.5944907665252686,4.96528434753418
cputime.total,673768025,754941872,668070584,611479608,687832685
cputime.user,673768025,754941872,668070584,611479608,687832685
cputime.sys,0,0,0,0,0
memory.max_usage,27955200,28237824,27074560,27222016,27697152
memory.memsw.max_usage,27955200,28237824,27074560,27222016,27697152
memory.stat.pgfault,9240,9306,9306,9273,9207
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,7.793193101882935,8.795645475387573,8.203205585479736,7.895846605300903,8.005241870880127
cputime.total,662444338,714035687,686615860,619663085,752712902
cputime.user,662444338,714035687,686615860,619663085,752712902
cputime.sys,0,0,0,0,0
memory.max_usage,27820032,27893760,28758016,28098560,28467200
memory.memsw.max_usage,27820032,27893760,28758016,28098560,28467200
memory.stat.pgfault,9273,9273,9240,9306,9372
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,7.5798680782318115,7.510640859603882,8.191740274429321,7.978429317474365,7.691866159439087
cputime.total,53262952130,53525225856,55126878018,54375323809,54772098562
cputime.user,53262952130,53525225856,55126878018,54375323809,54772098562
cputime.sys,0,0,0,0,0
memory.max_usage,2299846656,2218786816,2194948096,2188988416,2276270080
memory.memsw.max_usage,2299846656,2218786816,2194948096,2188988416,2276270080
memory.stat.pgfault,849222,874533,867900,881694,884862
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

