model,resnet50

platform,pocket
inference_time,2.726708,2.642456,2.446044,2.955391,2.337665
cputime.total,718959799,723176507,685024014,727576831,773863513
cputime.user,718959799,723176507,685024014,727576831,773863513
cputime.sys,0,0,0,0,0
memory.max_usage,28205056,26996736,26996736,27807744,28766208
memory.memsw.max_usage,28205056,26996736,26996736,27807744,28766208
memory.stat.pgfault,9240,9306,9306,9339,9471
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,3.143113,3.060261,3.085541,3.171104,3.117881
cputime.total,737681004,734783720,752772364,710262623,705059965
cputime.user,737681004,734783720,752772364,710262623,705059965
cputime.sys,0,0,0,0,0
memory.max_usage,27824128,27824128,27381760,28000256,27185152
memory.memsw.max_usage,27824128,27824128,27381760,28000256,27185152
memory.stat.pgfault,9141,9438,9273,9240,9372
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,16.597902,17.479435,15.895082,15.107314,16.595579
cputime.total,660969219,572715397,705283492,629330992,802018343
cputime.user,660969219,572715397,705283492,629330992,802018343
cputime.sys,0,0,0,0,0
memory.max_usage,29024256,27295744,27770880,27512832,28139520
memory.memsw.max_usage,29024256,27295744,27770880,27512832,28139520
memory.stat.pgfault,9306,9372,9240,9240,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,4.242783784866333,4.260181665420532,4.48726487159729,4.313413143157959,4.173386335372925
cputime.total,12924337855,12771238781,13072226999,12747301843,12649895650
cputime.user,12924337855,12771238781,13072226999,12747301843,12649895650
cputime.sys,0,0,0,0,0
memory.max_usage,553410560,553656320,553263104,551268352,557182976
memory.memsw.max_usage,553410560,553656320,553263104,551268352,557182976
memory.stat.pgfault,166386,166452,168993,168960,169917
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

