model,resnet50

platform,pocket
inference_time,2.626273,2.667346,2.359047,2.612830,2.865753
cputime.total,776701601,713809648,707500758,725738560,685566509
cputime.user,776701601,713809648,707500758,725738560,685566509
cputime.sys,0,0,0,0,0
memory.max_usage,27205632,28332032,28057600,27668480,27226112
memory.memsw.max_usage,27205632,28332032,28057600,27668480,27226112
memory.stat.pgfault,9339,9042,9405,9405,9339
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,3.424904,2.986406,3.232166,3.287079,3.173384
cputime.total,592589011,816219968,736780615,819447005,773283609
cputime.user,592589011,816219968,736780615,819447005,773283609
cputime.sys,0,0,0,0,0
memory.max_usage,27803648,29171712,27586560,27979776,29048832
memory.memsw.max_usage,27803648,29171712,27586560,27979776,29048832
memory.stat.pgfault,9339,9306,9273,9273,9273
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,17.694120,16.501047,15.619756,11.595638,17.091464
cputime.total,689366605,690464321,670072402,696269397,694375406
cputime.user,689366605,690464321,670072402,696269397,694375406
cputime.sys,0,0,0,0,0
memory.max_usage,27758592,27176960,26779648,28434432,27496448
memory.memsw.max_usage,27758592,27176960,26779648,28434432,27496448
memory.stat.pgfault,9405,9240,9339,9240,9372
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,4.198575496673584,4.407764196395874,4.450271129608154,4.13675332069397,4.160355091094971
cputime.total,12854537511,12849767482,13056128676,12485080599,12511829687
cputime.user,12854537511,12849767482,13056128676,12485080599,12511829687
cputime.sys,0,0,0,0,0
memory.max_usage,552976384,553775104,553103360,551489536,553136128
memory.memsw.max_usage,552976384,553775104,553103360,551489536,553136128
memory.stat.pgfault,170082,169851,169554,166716,169620
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

