model,ssdresnet50v1

platform,pocket
inference_time,60.7576904296875,60.69488787651062,61.213449001312256,61.25837779045105,59.18303942680359
cputime.total,4083300117,3942439134,3751168927,3948839443,3782734363
cputime.user,4083300117,3942439134,3751168927,3948839443,3782734363
cputime.sys,0,0,0,0,0
memory.max_usage,162516992,162463744,162369536,162619392,162426880
memory.memsw.max_usage,162516992,162463744,162369536,162619392,162426880
memory.stat.pgfault,87582,107349,87021,107316,106194
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,27.16254997253418,27.010361909866333,26.42267942428589,29.445616483688354,28.223148822784424
cputime.total,4720697807,4319734680,4360924678,4405229296,4290957488
cputime.user,4720697807,4319734680,4360924678,4405229296,4290957488
cputime.sys,0,0,0,0,0
memory.max_usage,162455552,162746368,162553856,162758656,162942976
memory.memsw.max_usage,162455552,162746368,162553856,162758656,162942976
memory.stat.pgfault,107415,107283,107415,107382,107316
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,110.67938160896301,110.47505283355713,110.86678457260132,111.29659509658813,110.8363904953003
cputime.total,3558194256,3744324748,3558818748,3607797527,3655565783
cputime.user,3558194256,3744324748,3558818748,3607797527,3655565783
cputime.sys,0,0,0,0,0
memory.max_usage,162529280,162545664,162455552,162582528,162795520
memory.memsw.max_usage,162529280,162545664,162455552,162582528,162795520
memory.stat.pgfault,89628,86328,89166,83556,88044
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,39.033042669296265,38.679736614227295,38.0247266292572,38.17418026924133,36.22428297996521
cputime.total,99177930244,98483381824,96827418065,96227362699,93495047649
cputime.user,99177930244,98483381824,96827418065,96227362699,93495047649
cputime.sys,0,0,0,0,0
memory.max_usage,1395871744,1395863552,1395863552,1395863552,1395863552
memory.memsw.max_usage,1396367360,1396502528,1396228096,1396387840,1396383744
memory.stat.pgfault,1380060,1094709,963699,1280730,1150380
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,1775,3231,689,2300,2585

