model,mobilenetv2

platform,pocket
inference_time,0.9618713855743408,0.9684383869171143,0.969982385635376,0.9790809154510498,0.9722499847412109
cputime.total,677075251,707728305,610334141,687720005,665074601
cputime.user,677075251,707728305,610334141,687720005,665074601
cputime.sys,0,0,0,0,0
memory.max_usage,28356608,27267072,27762688,28680192,27504640
memory.memsw.max_usage,28356608,27267072,27762688,28680192,27504640
memory.stat.pgfault,9207,9306,9339,9273,9240
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,1.2255384922027588,1.2173771858215332,1.198284387588501,1.252394676208496,1.2132408618927002
cputime.total,697446401,586116241,656109481,758030156,629755477
cputime.user,697446401,586116241,656109481,758030156,629755477
cputime.sys,0,0,0,0,0
memory.max_usage,28418048,28016640,28176384,28323840,28266496
memory.memsw.max_usage,28418048,28016640,28176384,28323840,28266496
memory.stat.pgfault,9339,9009,9273,9306,9273
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,2.4547388553619385,2.5544519424438477,2.4915950298309326,2.600939989089966,2.493664026260376
cputime.total,607656218,700304899,704857660,659941202,675800098
cputime.user,607656218,700304899,704857660,659941202,675800098
cputime.sys,0,0,0,0,0
memory.max_usage,27115520,27873280,27082752,28786688,27791360
memory.memsw.max_usage,27115520,27873280,27082752,28786688,27791360
memory.stat.pgfault,9339,9372,9240,9273,9240
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,1.755842924118042,1.7574758529663086,1.6640362739562988,1.672959566116333,1.6332414150238037
cputime.total,7449893437,7343204061,7381495681,7184663289,7164785150
cputime.user,7449893437,7343204061,7381495681,7184663289,7164785150
cputime.sys,0,0,0,0,0
memory.max_usage,298192896,300257280,299786240,299442176,299048960
memory.memsw.max_usage,298192896,300257280,299786240,299442176,299048960
memory.stat.pgfault,120318,121704,121407,120351,121539
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

