model,ssdresnet50v1

platform,pocket
inference_time,51.684027671813965,46.474658489227295,46.210556507110596,52.27258229255676,45.8515362739563
cputime.total,4084380725,3820173924,3535048968,3735819275,3891444221
cputime.user,4084380725,3820173924,3535048968,3735819275,3891444221
cputime.sys,0,0,0,0,0
memory.max_usage,162586624,162783232,163024896,162713600,162541568
memory.memsw.max_usage,162586624,162783232,163024896,162713600,162541568
memory.stat.pgfault,107250,103224,89826,107349,107283
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,25.993826627731323,28.030580282211304,26.271878719329834,26.967717170715332,26.749972820281982
cputime.total,4087373209,4406936117,4396334748,4571323911,4269678319
cputime.user,4087373209,4406936117,4396334748,4571323911,4269678319
cputime.sys,0,0,0,0,0
memory.max_usage,162877440,162582528,162492416,162836480,162656256
memory.memsw.max_usage,162877440,162582528,162492416,162836480,162656256
memory.stat.pgfault,107316,107349,106986,107316,107316
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,89.08613657951355,92.4190411567688,89.78009104728699,90.61078691482544,99.39177513122559
cputime.total,3783765232,3816920545,3764230744,3468168935,3631002978
cputime.user,3783765232,3816920545,3764230744,3468168935,3631002978
cputime.sys,0,0,0,0,0
memory.max_usage,162762752,162471936,162603008,162598912,162594816
memory.memsw.max_usage,162762752,162471936,162603008,162598912,162594816
memory.stat.pgfault,87945,95436,86658,84282,87945
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,38.53579783439636,41.473058223724365,35.885273694992065,37.087008237838745,35.74040675163269
cputime.total,97952631034,102448527071,92610334907,94046095097,91284027128
cputime.user,97952631034,102448527071,92610334907,94046095097,91284027128
cputime.sys,0,0,0,0,0
memory.max_usage,1395863552,1395867648,1395998720,1395871744,1395863552
memory.memsw.max_usage,1396264960,1396387840,1396391936,1396117504,1396375552
memory.stat.pgfault,1463715,1230570,1216215,974886,990033
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,2737,4282,3441,240,2853

