model,ssdmobilenetv2

platform,pocket
inference_time,0.9506094455718994,0.9512083530426025,1.0305566787719727,0.9630796909332275,1.0117340087890625
cputime.total,3562983122,3710352293,3494000201,3329742130,3533003055
cputime.user,3562983122,3710352293,3494000201,3329742130,3533003055
cputime.sys,0,0,0,0,0
memory.max_usage,162934784,162766848,162357248,162402304,162598912
memory.memsw.max_usage,162934784,162766848,162357248,162402304,162598912
memory.stat.pgfault,89298,107283,85503,90255,85503
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static
inference_time,1.3164925575256348,1.378659725189209,1.210099697113037,1.4001307487487793,1.309819221496582
cputime.total,4160081834,4243371848,4210259930,4295577004,4116318191
cputime.user,4160081834,4243371848,4210259930,4295577004,4116318191
cputime.sys,0,0,0,0,0
memory.max_usage,162545664,162770944,162799616,162836480,162557952
memory.memsw.max_usage,162545664,162770944,162799616,162836480,162557952
memory.stat.pgfault,107151,107415,107349,107184,107349
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,pocket-static-none
inference_time,3.088300943374634,3.0322301387786865,2.972505569458008,3.120455741882324,2.917691946029663
cputime.total,3559291188,3922417744,3489327584,3692560849,3415765317
cputime.user,3559291188,3922417744,3489327584,3692560849,3415765317
cputime.sys,0,0,0,0,0
memory.max_usage,162693120,162615296,163090432,162881536,162824192
memory.memsw.max_usage,162693120,162615296,163090432,162881536,162824192
memory.stat.pgfault,91080,94512,88506,91047,86559
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

platform,monolithic
inference_time,4.810441732406616,4.603898286819458,4.991897344589233,4.629073619842529,4.699734687805176
cputime.total,23850133547,23897944993,24417668730,24314606366,24217056321
cputime.user,23850133547,23897944993,24417668730,24314606366,24217056321
cputime.sys,0,0,0,0,0
memory.max_usage,927121408,930721792,932990976,939409408,932438016
memory.memsw.max_usage,927121408,930721792,932990976,939409408,932438016
memory.stat.pgfault,435534,428637,461142,459492,403458
memory.stat.pgmajfault,0,0,0,0,0
memory.failcnt,0,0,0,0,0

