inference
be_cpu,2
be_mem,3.07gb
talkingheads,4.424403190612793,4.491436004638672,4.413979768753052,5.005204916000366,4.606158256530762
ssdmobilenetv2,0.5846264362335205,0.6532771587371826,0.5608255863189697,0.6212866306304932,0.5900485515594482

cputime.total
talkingheads,804444760,822210582,650596392,845089767,831671866
ssdmobilenetv2,3466212141,3556914937,3597881473,3645702336,3544970983
backend,87899638349,86862352261,86608389342,88980523050,87231230155

memory.max_usage
talkingheads,29224960,28340224,27357184,27934720,27656192
ssdmobilenetv2,162664448,162721792,162541568,162942976,162873344
backend,2818240512,2835943424,2863448064,2884317184,2879012864

memory.max_usage
talkingheads,29224960,28340224,27357184,27934720,27656192
ssdmobilenetv2,162664448,162721792,162541568,162942976,162873344
backend,2818240512,2835943424,2863448064,2884317184,2879012864

memory.stat.pgfault
talkingheads,9273,9306,9306,9108,9141
ssdmobilenetv2,86328,107283,83754,93819,96426
backend,1879416,2013990,1788732,1479390,1465959

