inference
be_cpu,2
be_mem,3.07gb
ssdmobilenetv2,4.328578948974609,4.4037556648254395,5.030434608459473,4.811036109924316,4.809496641159058
talkingheads,7.40532374382019,7.514551639556885,7.485062837600708,8.211674451828003,7.786859512329102

cputime.total
ssdmobilenetv2,22983945996,23214112107,24436274208,23817192957,24103807330
talkingheads,52906950261,53946293874,53330687620,56035867122,55487320452

memory.max_usage
ssdmobilenetv2,937418752,941395968,945291264,938496000,944418816
talkingheads,2201202688,2249023488,2239594496,2313302016,2274136064

memory.max_usage
ssdmobilenetv2,937418752,941395968,945291264,938496000,944418816
talkingheads,2201202688,2249023488,2239594496,2313302016,2274136064

memory.stat.pgfault
ssdmobilenetv2,459954,504537,451539,480777,430518
talkingheads,854601,892617,815034,1267530,890835

