inference
be_cpu,1
be_mem,2.02gb
mobilenetv2,0.9842963218688965,1.0161094665527344,0.9677128791809082,1.0098717212677002,1.0620536804199219
ssdmobilenetv2,2.121295690536499,2.328528881072998,2.3705644607543945,2.416086196899414,1.1296427249908447
smallbert,1.094120740890503,1.198472023010254,1.196065902709961,1.19606351852417,1.7069952487945557

cputime.total
mobilenetv2,688356215,648161090,715533525,634351500,708631821
ssdmobilenetv2,3502636853,3583464008,3773036960,3701651571,3466267816
smallbert,648620903,683807126,721166893,708718733,717545607
backend,69690948248,69107478680,70128269870,72206205708,72220634415

memory.max_usage
mobilenetv2,27557888,27680768,28286976,27590656,29061120
ssdmobilenetv2,162545664,162693120,162635776,162861056,162566144
smallbert,27025408,27435008,27185152,27746304,28409856
backend,1710571520,1719164928,1707638784,1710530560,1714880512

memory.max_usage
mobilenetv2,27557888,27680768,28286976,27590656,29061120
ssdmobilenetv2,162545664,162693120,162635776,162861056,162566144
smallbert,27025408,27435008,27185152,27746304,28409856
backend,1710571520,1719164928,1707638784,1710530560,1714880512

memory.stat.pgfault
mobilenetv2,9273,9240,9537,9339,9240
ssdmobilenetv2,90552,86625,88506,83523,89067
smallbert,9306,9240,9306,9339,9372
backend,966174,897765,768438,1120515,1328943

