inference
be_cpu,2.5
be_mem,5.77gb
talkingheads,8.186944723129272,7.898907899856567,7.89813494682312,8.59988784790039,10.489457368850708
smallbert,2.083641290664673,1.9839544296264648,1.9842555522918701,1.992769479751587,1.9937756061553955
ssdresnet50v1,29.41249656677246,28.5640070438385,27.635193347930908,29.76580810546875,27.09572148323059
ssdmobilenetv2,5.119767427444458,5.141166687011719,5.004795551300049,5.530577898025513,5.627181529998779
resnet50,4.4312145709991455,4.738770961761475,4.570770263671875,4.305372714996338,4.65806770324707
mobilenetv2,1.9990382194519043,1.742894172668457,2.027857542037964,1.8694953918457031,1.7130837440490723

cputime.total
talkingheads,59665512040,57868662104,56670229165,58497698018,62739886499
smallbert,19776825987,19608680301,19582043590,20347025438,20622425448
ssdresnet50v1,76900875850,76519587102,73715253202,78977178435,73611874285
ssdmobilenetv2,24812611318,25491013374,25184611561,26393798664,26316655399
resnet50,13029304215,13670796307,13412904464,12958958427,13473825593
mobilenetv2,7937038246,7756265815,7923542347,7856687656,7848205601

memory.max_usage
talkingheads,2305765376,2252496896,2252058624,2226946048,2226884608
smallbert,1005846528,982683648,993083392,973021184,986583040
ssdresnet50v1,1395945472,1393385472,1395863552,1385058304,1395863552
ssdmobilenetv2,930308096,937492480,934047744,932671488,923889664
resnet50,550379520,555606016,550899712,553033728,555810816
mobilenetv2,301879296,301158400,300404736,298074112,303079424

memory.max_usage
talkingheads,2305765376,2252496896,2252058624,2226946048,2226884608
smallbert,1005846528,982683648,993083392,973021184,986583040
ssdresnet50v1,1395945472,1393385472,1395863552,1385058304,1395863552
ssdmobilenetv2,930308096,937492480,934047744,932671488,923889664
resnet50,550379520,555606016,550899712,553033728,555810816
mobilenetv2,301879296,301158400,300404736,298074112,303079424

memory.stat.pgfault
talkingheads,974589,877668,892683,1173975,1467609
smallbert,379764,360063,366234,368709,368115
ssdresnet50v1,1074909,1186284,1012176,1255518,1173018
ssdmobilenetv2,423225,516648,471768,405141,395802
resnet50,167937,245883,155331,167508,167508
mobilenetv2,122067,120252,112662,120483,115533

