inference
be_cpu,2
be_mem,3.07gb
ssdmobilenetv2,0.6415567398071289,0.5577201843261719,0.6645598411560059,0.580909252166748,0.6466524600982666
talkingheads,4.1575446128845215,4.343520164489746,4.700654029846191,4.5343756675720215,4.663885116577148

cputime.total
ssdmobilenetv2,3337505453,3433621139,3564729375,3491209437,3529932134
talkingheads,786363409,726568550,705975652,729593347,674646732
backend,87956725254,86911190289,90464395177,88987109623,90201017214

memory.max_usage
ssdmobilenetv2,162537472,162590720,162525184,162783232,162664448
talkingheads,27774976,28323840,27070464,28905472,28278784
backend,2753474560,2740588544,2696323072,2739773440,2722639872

memory.max_usage
ssdmobilenetv2,162537472,162590720,162525184,162783232,162664448
talkingheads,27774976,28323840,27070464,28905472,28278784
backend,2753474560,2740588544,2696323072,2739773440,2722639872

memory.stat.pgfault
ssdmobilenetv2,90387,90090,88671,89793,90585
talkingheads,9207,9273,9273,9306,9042
backend,1582317,1867371,2211495,2127477,2208195

