inference
be_cpu,2
be_mem,3.00gb
smallbert,1.6937799453735352,1.7854642868041992,1.8828785419464111,1.7974083423614502,1.8926658630371094
talkingheads,7.502625226974487,8.088243007659912,7.5772106647491455,7.41038966178894,7.3800764083862305

cputime.total
smallbert,18536495986,18435670449,18845172045,19137476764,19680872656
talkingheads,53713803122,56329763052,54884605155,54351754882,53808031023

memory.max_usage
smallbert,962015232,972734464,983601152,975736832,980860928
talkingheads,2265325568,2216689664,2217996288,2286182400,2210508800

memory.max_usage
smallbert,962015232,972734464,983601152,975736832,980860928
talkingheads,2265325568,2216689664,2217996288,2286182400,2210508800

memory.stat.pgfault
smallbert,367884,374946,379566,371184,370623
talkingheads,917004,1254660,989934,875457,853545

