inference
be_cpu,2.5
be_mem,2.37gb
ssdmobilenetv2,0.581157922744751,0.6113457679748535,0.5441865921020508,0.5474696159362793,0.584214448928833
ssdresnet50v1,13.640110969543457,13.335752010345459,13.484333992004395,13.961037397384644,14.030683040618896

cputime.total
ssdmobilenetv2,3619592836,3810793102,3665531112,3384835970,3776914756
ssdresnet50v1,3625709464,3448592925,3497315032,3570465802,3809892634
backend,146643340780,146629000939,147400432020,147846337287,148444312974

memory.max_usage
ssdmobilenetv2,162574336,162340864,162586624,162574336,162430976
ssdresnet50v1,163528704,162627584,162570240,163393536,163115008
backend,2082115584,2132504576,2088341504,2098130944,2089820160

memory.max_usage
ssdmobilenetv2,162574336,162340864,162586624,162574336,162430976
ssdresnet50v1,163528704,162627584,162570240,163393536,163115008
backend,2082115584,2132504576,2088341504,2098130944,2089820160

memory.stat.pgfault
ssdmobilenetv2,95733,87120,107382,86592,107316
ssdresnet50v1,83523,86955,91047,88836,87054
backend,1720059,1812162,1884960,2442264,2330394

