inference
be_cpu,2.5
be_mem,2.30gb
ssdresnet50v1,14.478389501571655,14.225007057189941,14.23030161857605,14.556329011917114,14.394750595092773
smallbert,2.5118868350982666,2.4987528324127197,2.6160051822662354,3.762312412261963,2.443680763244629

cputime.total
ssdresnet50v1,3456341832,3553169388,3551671503,3697932148,3544584879
smallbert,735189815,740315556,605898046,605010530,673144625
backend,132992178372,133663843827,131893156655,134330858857,132196178625

memory.max_usage
ssdresnet50v1,162811904,162611200,162930688,162684928,162881536
smallbert,27643904,27414528,27406336,27217920,27119616
backend,1923346432,1932451840,1891274752,1918291968,1897230336

memory.max_usage
ssdresnet50v1,162811904,162611200,162930688,162684928,162881536
smallbert,27643904,27414528,27406336,27217920,27119616
backend,1923346432,1932451840,1891274752,1918291968,1897230336

memory.stat.pgfault
ssdresnet50v1,90750,89727,93324,91146,87318
smallbert,9075,9372,9438,9306,9207
backend,1679634,1268817,1296900,1728903,1246608

