inference
be_cpu,2
be_mem,3.00gb
talkingheads,4.870786905288696,4.880262136459351,4.50751256942749,4.593410968780518,4.496093273162842
smallbert,0.9130475521087646,1.0886075496673584,0.996485710144043,0.8062379360198975,0.9849302768707275

cputime.total
talkingheads,725426416,684824621,711301669,687162443,685783047
smallbert,720194972,810212461,644666236,716236362,726318111
backend,75114526833,74966342224,74800815109,74488712232,73491668236

memory.max_usage
talkingheads,28528640,27709440,28045312,27168768,27348992
smallbert,26992640,28061696,27238400,27635712,27865088
backend,2661867520,2676396032,2712064000,2698211328,2691043328

memory.max_usage
talkingheads,28528640,27709440,28045312,27168768,27348992
smallbert,26992640,28061696,27238400,27635712,27865088
backend,2661867520,2676396032,2712064000,2698211328,2691043328

memory.stat.pgfault
talkingheads,8943,9240,9273,9372,9306
smallbert,9339,9240,9339,9372,9306
backend,1532124,1544862,1464540,1438701,1414182

