inference
be_cpu,2.5
be_mem,2.30gb
ssdresnet50v1,26.948249101638794,27.83455181121826,28.54597043991089,27.388683319091797,27.1673104763031
smallbert,1.890230655670166,1.7865636348724365,1.880627155303955,1.8823416233062744,1.8845834732055664

cputime.total
ssdresnet50v1,71877832671,73757893805,74924618855,72284212503,71868501219
smallbert,19194569720,18637214654,18901190316,18765159639,18926558586

memory.max_usage
ssdresnet50v1,1395867648,1395863552,1395863552,1395863552,1395867648
smallbert,988971008,968957952,976093184,973500416,963117056

memory.max_usage
ssdresnet50v1,1395867648,1395863552,1395863552,1395863552,1395867648
smallbert,988971008,968957952,976093184,973500416,963117056

memory.stat.pgfault
ssdresnet50v1,1094643,1046364,1206513,1004817,899217
smallbert,374022,372603,366927,362241,357192

