inference
be_cpu,2
be_mem,3.07gb
talkingheads,7.699077367782593,7.787022829055786,7.299118995666504,8.206895589828491,7.58986496925354
ssdmobilenetv2,4.978880167007446,4.60147500038147,4.533963918685913,4.484156608581543,4.843815326690674

cputime.total
talkingheads,55081806675,53967346055,54381463385,55050774446,54961856718
ssdmobilenetv2,24278985112,23735306959,23439338597,23142350446,24348401861

memory.max_usage
talkingheads,2270281728,2218520576,2215936000,2188095488,2222288896
ssdmobilenetv2,935636992,934010880,941019136,943218688,956456960

memory.max_usage
talkingheads,2270281728,2218520576,2215936000,2188095488,2222288896
ssdmobilenetv2,935636992,934010880,941019136,943218688,956456960

memory.stat.pgfault
talkingheads,913671,834207,905685,1049235,872421
ssdmobilenetv2,473187,453288,437052,463551,420981

